fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.1,0.3310350425294945,-1,28,10,0.0080021685310387,-0.9511492551037116,AB,1032,4077.9675728463926,5359.131348726196,4082.990137651913,5,11,CA,127,1,BE,0,1,1,0,200.0,0,INTERNET,4.861550123222031,other,1,1,0,5
0,0.9,0.4016750335575355,29,8,20,0.018914884734255,25.04766664529256,AA,367,8255.431222140385,4802.892793823698,4734.407687517868,19,10,CA,114,0,BC,0,1,10,0,510.0,0,INTERNET,17.46637804443189,macintosh,0,1,0,4
0,0.7000000000000001,0.2263754860073407,215,0,30,0.0046854701150355,-0.9177332544727408,AB,1372,2925.3732507770924,2565.738591554817,4354.655383770762,35,22,CA,177,1,BB,0,1,28,0,500.0,0,INTERNET,6.838531277477388,windows,0,1,0,4
0,0.8,0.989231319116982,-1,9,30,0.0073988825908062,51.06664694436203,AA,617,3575.865084781808,5745.852175877092,4976.840735867565,1265,17,CA,108,1,BB,0,0,1,0,200.0,0,INTERNET,8.507301890304346,other,0,1,0,4
0,0.2,0.4971640714678343,-1,69,50,19.618180513950275,12.798896931195763,AA,1001,4263.627961318545,5818.981323397915,4260.347749959137,1,5,CB,74,0,BB,1,1,15,0,200.0,0,INTERNET,5.0178545053490415,windows,1,1,0,6
0,0.1,0.6344407912815604,-1,66,40,0.005119396877023,-0.7182036782581239,AC,1317,5097.883788598805,4225.820271067144,5671.141684310566,2,13,CA,108,1,BB,1,1,-1,1,200.0,0,INTERNET,9.620193091965405,linux,1,1,0,2
0,0.4,0.8706785110710484,-1,37,30,0.0053558003114692,-1.2953405903299655,AB,2408,7277.464372307704,7398.725188848121,6760.719969068871,6,9,CA,139,1,BC,1,1,1,0,200.0,0,INTERNET,7.235763230491282,linux,1,1,0,0
0,0.6000000000000001,0.1436751871025834,-1,46,30,0.0402915678229737,36.46776108095317,AA,2103,7798.080630234821,4623.4120204991605,4685.291576642675,4,15,CA,216,0,BE,0,1,1,1,500.0,0,INTERNET,5.090690195460423,other,1,1,0,3
0,0.8,0.2625630988800561,-1,23,30,0.0374734843857469,-0.8156945423754318,AB,1282,938.1963195901016,3147.021391045589,4243.429992432013,16,4,CA,184,1,BB,1,1,1,0,1000.0,0,INTERNET,3.8809837977598383,linux,0,1,0,5
0,0.9,0.2366070555882218,-1,33,40,0.0144980363621409,-1.6009437912144788,AB,1293,4413.58822540651,5858.403994012292,4336.921553154339,13,5,CA,126,1,BA,1,1,10,1,200.0,0,INTERNET,0.5831514129626852,linux,0,1,0,5
0,0.4,0.9047850356513882,-1,144,30,0.0367832169788052,-1.55429994592595,AC,1843,5110.943632541512,4640.874175075134,5023.668263572424,0,11,CA,165,1,BB,0,1,-1,0,1000.0,0,INTERNET,8.001893068378454,windows,1,1,0,3
0,0.2,0.1037884110186616,9,2,40,0.0277792095866502,-1.7438750901111384,AB,273,9485.366176711535,5692.381089281224,5904.239240974773,2,3,CD,86,1,BC,0,1,5,0,200.0,0,INTERNET,7.401294312345162,windows,0,1,0,0
1,0.4,0.5948271574788684,-1,125,60,0.009103985782153,-0.8649229725004999,AC,1504,4076.558868485225,4996.837666552293,4962.316779312097,1,0,CA,132,0,BA,0,1,-1,0,2000.0,0,INTERNET,5.6670361366912845,windows,0,1,0,3
0,0.4,0.0790368402886786,-1,63,40,0.0324555092709541,-1.4840226458652168,AB,769,5629.677436015692,4990.972108872749,5517.954551171559,13,6,CA,127,1,BC,0,1,2,0,500.0,0,INTERNET,1.7911638857084742,windows,0,1,0,2
1,0.2,0.3356243751370629,-1,381,50,0.0099084455064161,-0.5957249118083423,AC,2136,5754.81502570519,4870.331488740554,4288.2941252525015,0,23,CA,263,0,BA,1,0,-1,0,1500.0,0,INTERNET,3.77740443075164,windows,0,2,0,6
0,0.8,0.1235881893158859,-1,58,30,0.0065486379149936,32.166471037786444,AA,1654,5286.789605242364,2064.4792145917763,3151.7836678082417,0,5,CA,93,0,BB,1,1,15,1,500.0,0,INTERNET,1.4162407531835766,other,1,1,0,7
0,0.5,0.3442877417983776,-1,141,20,0.009450781526122,-0.7159008955230703,AC,1221,8622.090524025974,3698.9402894362506,4808.360092365473,0,10,CB,81,1,BE,1,1,-1,1,200.0,0,INTERNET,3.237785583838648,windows,1,1,0,4
0,0.6000000000000001,0.9896635587313044,12,8,40,0.0100144557706118,-0.8815322966953891,AB,1657,10023.357635274568,5955.315888661481,4869.829178559879,12,12,CB,134,0,BC,0,1,10,1,200.0,0,INTERNET,4.965479008166861,windows,0,1,0,3
0,0.8,0.2866812481408076,-1,189,30,0.0125719876830427,104.14100486262122,AA,1226,1978.0346043949123,3491.532029531309,5514.800146220684,2,9,CA,191,0,BA,0,1,26,0,1500.0,0,INTERNET,7.501119693621615,x11,1,1,0,3
0,0.9,0.7546346243134764,26,11,30,23.612202483526712,-0.996922430779285,AC,2665,7995.521962135345,6072.901192717238,6813.375901652913,1,11,CA,89,1,BC,1,1,-1,0,200.0,0,TELEAPP,-1.0,other,0,1,0,0
0,0.9,0.4904436242018671,58,14,40,21.11370257599156,-0.6726279847455269,AC,1105,2877.4468130394653,3121.4154557008173,4402.21294543032,5,10,CB,157,0,BA,0,1,20,0,500.0,0,INTERNET,11.22460086985812,other,0,1,0,4
0,0.4,0.1887857168112539,-1,74,70,0.0042734899975688,30.18922141833625,AA,1702,7785.692195524778,5693.608235698353,6078.571638733315,24,1,CC,182,1,BA,1,1,5,0,1500.0,0,INTERNET,7.836938067157539,other,1,1,0,0
0,0.5,0.3541899624954866,-1,48,40,0.0004846319768032,38.67661780995049,AA,461,13934.541199457844,6711.334173127188,4338.787895868968,9,4,CA,160,0,BC,0,1,1,0,200.0,0,INTERNET,5.752512495785087,macintosh,0,1,0,5
0,0.7000000000000001,0.6706284759768744,-1,51,40,0.0460529503710616,52.11911659552396,AA,3515,5804.336597259459,4930.420053031801,4308.815509791614,8,15,CA,74,1,BE,1,1,21,0,200.0,0,INTERNET,6.985393454786736,macintosh,1,1,0,5
0,0.9,0.3139266155173993,-1,150,40,0.0287631698969385,31.578122350726808,AA,135,4088.272813190904,2724.268346311769,3036.956168603077,19,2,CA,255,1,BA,0,1,1,1,1500.0,0,INTERNET,23.83658609738704,linux,0,1,0,7
0,0.9,0.1176417971668151,-1,159,50,0.0139225804957801,-0.7659586622737642,AB,3831,1525.5471207879818,2433.153389076225,4239.638658162413,1,7,CA,192,0,BA,0,1,6,0,2000.0,0,INTERNET,2.105518903089795,windows,1,1,0,6
0,0.3,0.1531615162791149,-1,133,30,0.0129268131197488,-0.4865281943651422,AC,2378,5001.879518566062,5475.58918544356,4813.54997659259,0,17,CB,92,1,BE,0,1,-1,0,200.0,0,INTERNET,8.573318913546714,other,1,1,0,4
0,0.1,0.8506188134150108,19,4,20,0.0271752939141472,-1.1450993021131284,AA,179,9984.728425581652,5089.872444091182,5167.6622118883615,4,12,CA,82,1,BC,0,1,28,0,200.0,0,INTERNET,11.742020069275132,linux,1,1,0,2
0,0.8,0.3012931645194523,-1,32,50,0.0180565071045982,-0.7732164419470331,AC,729,4190.088815267121,2717.103469773413,4329.488432587765,1,6,CA,252,0,BA,1,1,1,1,1000.0,0,INTERNET,3.601570222068053,other,1,1,0,5
0,0.8,0.5159228572124341,-1,103,50,0.0213683653126821,-0.2805628742690206,AD,1094,4834.89865234937,4338.135087463716,4441.058268386789,2,3,CC,88,0,BA,1,0,30,0,200.0,0,INTERNET,1.4803041391640697,other,0,1,0,0
0,0.2,0.7409749102813948,-1,127,50,0.0078247521749511,-0.7915225404447926,AC,885,7407.864813056591,5152.349398497599,5172.212895585874,1,2,CA,268,1,BB,1,1,5,0,1500.0,0,INTERNET,2.761804856333403,windows,1,1,0,3
0,0.4,0.7853093686382429,-1,27,40,0.0011131966860183,-0.7138452317263373,AB,2938,12793.876630254275,7515.234835323113,5396.010317128964,30,13,CA,270,1,BE,0,1,30,0,200.0,0,INTERNET,5.161410114051589,linux,1,1,0,1
0,0.1,0.5588463025705153,-1,83,20,0.03002347192514,47.002818277452704,AA,1146,3912.486915433433,6196.55367389386,6029.7822599303245,23,4,CE,81,0,BE,0,1,28,0,500.0,0,INTERNET,2.544998911605928,linux,1,1,0,0
0,0.4,0.910906220296018,23,11,60,0.0131211829356253,-1.5692157007887817,AB,2670,7703.654344435348,4931.25577652931,5134.2126114755465,16,6,CA,59,1,BC,1,1,27,0,200.0,0,INTERNET,4.43838564410154,linux,1,1,0,2
0,0.9,0.5685044193394462,-1,29,50,0.0158574690820739,-0.3410463662483759,AC,3801,2076.023406657221,5665.850022219615,5975.361737280202,0,14,CA,74,1,BB,0,1,-1,0,1000.0,0,INTERNET,3.285525849842492,other,1,1,0,0
0,0.7000000000000001,0.8656336061026826,-1,64,30,0.021560287337397,-0.927110309889658,AC,617,5748.976533934022,3438.41518440967,4817.491513462712,0,16,CA,269,0,BA,0,1,-1,1,1000.0,0,INTERNET,2.614318629050888,windows,0,1,0,3
0,0.9,0.4718372109109818,-1,28,30,0.0044846501916034,51.19701424638364,AA,1319,2091.8848543228987,3092.788151193872,4820.136018877488,2,12,CA,147,0,BC,0,1,19,1,1500.0,0,INTERNET,2.5658417058610867,linux,0,1,0,4
0,0.8,0.9388674564152492,-1,27,20,0.0332219977257966,-0.9648520433774338,AB,1122,6993.4910516457885,4879.824139744434,5096.144269396584,20,18,CB,131,1,BC,0,1,16,1,200.0,0,INTERNET,7.844363051891505,other,1,1,0,2
0,0.8,0.6780837265159813,-1,215,20,0.0132279884388786,-0.7596783314611921,AC,3192,5025.876945337602,6176.324426937229,6266.893929958927,0,10,CA,144,0,BA,0,1,-1,0,200.0,0,INTERNET,2.9065348223739544,windows,0,1,0,0
0,0.1,0.4310962389175925,-1,39,30,0.023701524183027,-0.6367983385254846,AC,2946,3403.66384839738,7370.633139099475,5224.89242763854,0,12,CA,105,0,BC,0,1,-1,0,200.0,0,INTERNET,40.14575547953431,other,0,2,0,2
0,0.7000000000000001,0.5000158356652165,-1,139,20,0.0195376681233073,-1.4901505948836986,AB,322,3779.674935290365,2177.55195370718,3081.7866108745,44,6,CA,175,0,BE,1,1,28,0,200.0,0,INTERNET,1.4256748783630189,windows,1,1,0,7
0,0.1,0.4246640949324,52,11,20,0.0062248524588447,-0.6011534599934085,AC,902,3885.4518692184624,2591.609351963165,4329.410302782138,1,9,CD,97,0,BB,1,1,-1,0,200.0,0,INTERNET,3.084526818764828,other,1,1,0,4
0,0.9,0.4333660151391403,53,5,30,17.148532936523846,-0.8471786403902797,AB,505,2922.188286914662,3504.376066399924,3121.524921213916,9,8,CA,102,1,BC,0,1,29,0,200.0,0,INTERNET,15.748990328019604,windows,0,1,0,7
0,0.9,0.2975168263309485,63,2,40,0.020097036906857,-0.8274802174044646,AB,332,4591.424920172435,4178.943166319169,3204.029870915917,868,6,CA,270,1,BA,1,1,1,1,1500.0,0,INTERNET,10.080731213261313,linux,0,1,0,7
0,0.1,0.7449081703558043,-1,38,20,0.0450769510407467,-1.4286114712636109,AA,1920,8044.996517536248,5316.546530340017,4921.496166786169,3,4,CF,36,1,BB,0,1,22,0,200.0,0,INTERNET,7.9295238431250175,other,0,1,0,4
0,0.8,0.5718911619324225,-1,128,20,0.0009216514194501,-0.6841826217212603,AD,883,12904.0554602112,6742.784255829528,6385.904479607615,24,19,CA,49,1,BC,1,1,1,1,200.0,0,INTERNET,2.016895728661881,linux,0,1,0,0
0,0.8,0.5409681197644298,-1,218,40,0.0064355829960092,-1.0348141664963926,AD,772,2478.489310457975,4523.867208859366,5128.551423814597,9,7,CA,102,1,BE,1,1,1,0,200.0,0,INTERNET,3.951941345844818,linux,0,1,0,5
0,0.6000000000000001,0.4364395634188289,-1,176,30,0.0055658550181224,-0.8804950403898429,AA,1443,9857.015641983831,6048.083987853639,5021.80612625139,17,13,CA,66,0,BC,0,1,1,0,500.0,0,INTERNET,6.611389862210697,other,0,1,0,3
0,0.8,0.866015959240011,85,6,40,18.075393158231577,-0.6509112369935652,AD,2957,5520.554912868512,4749.242998904468,3166.5895982307507,1,7,CA,46,1,BC,1,1,28,1,200.0,0,INTERNET,17.567625969176394,linux,0,1,0,7
0,0.7000000000000001,0.2645403355576013,-1,155,20,0.0088286642466856,-1.2646758778425562,AB,756,2480.1603954409547,2510.094327716948,3400.8362231351725,8,8,CA,223,1,BE,0,1,30,0,500.0,0,INTERNET,8.717829983226766,other,0,1,0,7
0,0.4,0.8764027342183457,-1,49,60,0.0029192077136091,-0.8248508078013159,AB,1532,2856.997198178241,4995.502094256383,5618.437717490092,49,1,CA,206,0,BB,1,0,25,0,1500.0,0,INTERNET,15.644800531582458,linux,1,1,0,2
0,0.1,0.8596223575417894,-1,68,20,0.0209636390501459,-1.4003249899805277,AB,3221,1598.705616357437,4768.054560086241,5316.249710584667,9,10,CB,183,1,BB,0,1,30,1,1500.0,0,INTERNET,6.762886671880543,linux,0,1,0,1
0,0.8,0.8755383739662026,29,8,20,0.0128780179529916,-0.7810369965650901,AB,727,4528.952319134918,4404.179522961529,5271.529592076529,16,8,CA,56,0,BB,0,1,1,0,200.0,0,INTERNET,10.237848105386773,windows,1,1,0,1
0,0.3,0.8676183942631441,-1,49,30,0.0044714492571025,-1.0899583676071938,AA,839,5137.454194071021,4553.1880589388975,5136.357950642293,3,8,CA,92,0,BC,0,1,1,0,200.0,0,INTERNET,4.495410322907512,other,0,1,0,2
0,0.9,0.9989840269524008,-1,249,30,7.872754707559393,15.541046131390129,AA,1302,8602.650423003673,5461.602652558217,5458.030583933863,16,15,CB,122,0,BE,0,1,1,0,200.0,0,INTERNET,5.056240330077015,windows,0,1,0,2
1,0.8,0.061883597354325,-1,208,20,0.023106888775562,-1.1601395465590274,AA,4295,4818.897964337812,4909.2012137546335,4777.784193076237,22,17,CA,133,1,BB,0,1,5,0,1500.0,0,INTERNET,7.256411055578201,windows,0,1,0,3
0,0.8,0.6226661896313824,-1,63,30,0.0072989014775747,-1.2552286996813735,AB,982,1536.0850970730207,3460.6544831309748,4169.71888792274,12,12,CA,166,0,BE,1,1,25,0,500.0,0,INTERNET,1.6842702849082638,windows,0,1,0,6
0,0.2,0.8215177770364901,-1,63,50,0.0350779957631817,-1.0429433844573257,AC,994,6867.607712461425,4690.919810345061,4251.448122520785,0,2,CA,87,0,BB,1,1,-1,1,200.0,0,INTERNET,11.429600039634812,windows,0,1,0,4
0,0.9,0.8442578796181909,-1,166,40,0.0095726276369433,-0.2704205536272505,AB,499,4600.045176842539,3147.205754592193,3853.864168094322,11,11,CA,150,0,BA,1,1,1,0,500.0,0,INTERNET,3.9802422646354354,other,1,1,0,6
0,0.6000000000000001,0.9010212536975102,281,28,40,0.0023957304257973,-0.7517007332733171,AB,791,1779.728681769543,5438.585591264171,4847.823155307352,1829,13,CA,129,0,BC,0,1,5,1,500.0,0,INTERNET,10.305955126699024,linux,0,1,0,3
0,0.8,0.1823499056561984,35,7,30,68.16763466977316,-0.9067007868063428,AB,1036,8945.986115507345,2981.739351418295,3672.737649363556,1328,15,CA,121,0,BC,0,1,11,1,200.0,0,INTERNET,7.108534798877767,other,0,1,0,6
0,0.8,0.7740708935974685,12,-1,20,0.0096929059044422,-0.5552745941718451,AD,1953,4276.624983557336,3866.4476823913033,6386.520209951153,35,15,CA,116,1,BC,0,1,25,0,200.0,0,INTERNET,2.049087647688183,windows,1,1,0,0
0,0.1,0.936504881494029,-1,371,20,8.107127697720307,-0.6965417511957261,AB,1363,9308.75515887842,6329.455356447767,5640.994349029866,9,6,CA,179,0,BA,0,1,6,0,1500.0,0,INTERNET,7.932772140651088,other,1,1,0,2
0,0.7000000000000001,0.1764266843186069,-1,83,20,0.026589497393261,-0.9835269082262238,AB,1457,4546.422149143987,5116.241455152801,4108.872712116325,1707,5,CA,152,1,BB,0,1,1,0,200.0,0,INTERNET,11.15899141242598,windows,1,1,0,6
0,0.6000000000000001,0.3336594080449702,-1,69,30,0.0116538663262403,-1.5071105832277776,AC,558,6528.113249808785,4548.863845904465,5653.993208608657,0,22,CA,63,1,BB,0,1,-1,1,200.0,0,INTERNET,11.124687114154556,linux,1,1,0,2
0,0.1,0.0525877793683303,-1,65,20,0.0332950822381271,9.873038068281437,AD,2673,7879.67130276335,4064.52994994319,4877.432780969983,4,18,CA,72,1,BC,0,1,1,0,200.0,0,INTERNET,8.294911488657922,linux,0,1,0,4
0,0.8,0.2635353462422961,-1,184,30,0.0188223165156575,-1.6348336008347086,AD,1665,8219.556992176224,4199.117283771448,4180.4982928797135,9,7,CA,97,0,BB,0,1,6,1,200.0,0,INTERNET,7.889763478332727,linux,1,1,0,0
0,0.6000000000000001,0.5310068930669782,-1,34,50,0.0083162303227269,-1.4447507265181292,AD,485,6033.197813163467,4928.058456337686,5610.243194273604,6,1,CC,102,1,BB,0,1,21,0,200.0,0,INTERNET,10.82784817537971,linux,1,1,0,2
0,0.6000000000000001,0.1368477226344057,194,9,50,0.0207922338483111,-0.9250577950327796,AA,627,5009.24990439877,2873.6989413501697,3175.125612197232,1,5,CF,106,0,BD,1,1,15,1,200.0,0,INTERNET,1.6274507001948118,windows,1,1,0,7
0,0.6000000000000001,0.5033819034761551,-1,42,30,0.0285724361988443,-0.6546295634457782,AC,1673,7177.205055495637,5647.155445074687,4677.570252087116,1,19,CA,202,1,BC,0,1,-1,0,1000.0,0,INTERNET,5.97978302416767,other,1,1,0,3
0,0.1,0.2054513324074952,31,1,20,70.45067557693504,-1.444475278327311,AC,1254,3335.625020974981,5066.098203311631,4229.965529869525,0,9,CA,83,1,BC,0,1,-1,0,200.0,0,INTERNET,6.263880945353613,other,0,1,0,4
0,0.4,0.190413592313805,11,10,40,0.0032745666847163,-0.3896945958006361,AC,1141,3201.996437576762,5149.681575293451,4919.480200885638,0,11,CC,251,0,BA,1,1,-1,0,1500.0,0,INTERNET,3.8135310976667465,linux,0,1,0,4
0,0.9,0.0979213887565568,8,9,30,28.553024110354205,-0.9386194777427616,AC,2380,6496.644360445342,4667.651424273121,5112.556537007271,2,10,CA,166,1,BC,0,1,-1,0,200.0,0,INTERNET,4.403977353808063,windows,0,1,0,2
0,0.4,0.4199650708194882,-1,290,40,0.016366420481487,-1.268414263377827,AD,935,7423.099285800949,4389.250234563963,5318.9902034956485,14,6,CA,26,1,BC,0,1,1,0,200.0,0,INTERNET,12.341922297135053,windows,1,1,0,1
0,0.8,0.5947879037538643,-1,130,20,0.0015802873603012,-0.536089773361847,AB,753,3497.8222982377906,5084.5681646852645,4375.750025548432,1894,9,CA,167,1,BB,1,1,1,1,500.0,0,INTERNET,8.150359295749931,windows,0,1,0,3
0,0.7000000000000001,0.0816848345987783,-1,33,30,0.0208391299054002,50.95220404148634,AA,1834,2493.748251842171,3605.827610219027,4772.106908555781,1343,13,CA,57,0,BC,1,1,25,1,500.0,0,INTERNET,6.762536604934193,other,0,1,0,3
0,0.4,0.5680613357433955,-1,183,20,0.0116708076602474,-1.366038794949166,AB,1158,3131.9146683399244,3599.267532538855,5319.767699696071,1903,4,CA,129,1,BB,1,1,1,0,200.0,0,INTERNET,6.036331592226144,linux,0,1,0,1
0,0.9,0.4274469430994807,-1,45,40,0.0348052303425271,98.8649706192966,AD,734,3369.204627191669,3126.251888760501,3573.0825568179885,12,4,CA,188,0,BB,0,1,30,0,500.0,0,INTERNET,0.7323635129994648,other,1,1,0,6
0,0.8,0.0004155177030978,36,8,20,1.1516573504958547,-0.5047623267001095,AD,1666,4405.935761898122,6225.267013705432,5984.846992719377,10,14,CA,7,0,BA,0,1,21,0,500.0,0,INTERNET,9.774612398040205,linux,0,1,0,0
0,0.9,0.9965131929607955,29,0,40,8.645005938738364e-05,-1.6044282444469045,AB,2450,3094.7282018727624,2981.346985765092,4253.41216783605,25,5,CA,191,0,BA,0,1,1,0,1000.0,0,INTERNET,10.849849862520331,linux,0,1,0,6
0,0.2,0.7306346848413096,-1,244,20,0.000122401385784,15.032173687965257,AA,4086,8394.257445290836,5807.98497574349,4895.8683125903135,8,13,CA,107,0,BE,1,0,21,1,200.0,0,INTERNET,21.17139049164754,other,0,1,0,4
0,0.8,0.0282778777687418,98,62,30,0.00491664631689,-0.8690126273193097,AD,2609,8402.86295153451,4375.115328759532,5394.526218821874,4,16,CB,188,0,BC,1,0,1,0,1500.0,0,INTERNET,4.353259243212138,windows,0,1,0,1
0,0.6000000000000001,0.6414376423575756,-1,66,30,0.0074592997030369,-1.3318448941122545,AB,1170,1481.027968844578,3520.996620723844,4281.663096987802,7,17,CA,97,0,BB,0,1,20,0,200.0,0,INTERNET,2.913583124627748,other,1,1,0,6
0,0.6000000000000001,0.7389799599241036,-1,196,60,0.0174176772642389,-0.1856967691853256,AD,1127,10209.533447714592,6126.970353112064,6886.592549236216,698,1,CC,50,1,BB,1,0,27,0,200.0,0,INTERNET,2.885074031120486,linux,0,1,0,0
0,0.7000000000000001,0.9092519411714792,-1,199,20,0.0259114673253563,-1.0172812265847309,AB,2138,3851.850212839128,3541.4968718344057,3088.835970697361,3,8,CA,100,0,BE,0,1,28,0,200.0,0,INTERNET,3.6135123213430855,macintosh,0,1,0,7
0,0.8,0.4474171920847352,-1,42,40,25.11245777657362,-0.7825537770176381,AB,1168,4650.4054540319175,3796.779458490495,4892.003954441442,2,7,CA,235,1,BC,0,1,28,0,200.0,0,INTERNET,17.13556316799175,other,0,0,0,4
0,0.7000000000000001,0.1544205979613471,-1,42,40,0.0010960057731366,-1.062049027920203,AC,813,3348.789368569141,2372.234427112965,4285.993230448376,1,5,CA,176,0,BB,1,1,-1,0,500.0,0,INTERNET,1.5590407685783434,linux,0,1,0,6
0,0.9,0.5499191672562281,-1,46,40,0.0218353178541001,-0.9044925395040696,AB,522,4754.221238856723,3699.1688949160152,3137.3238017693925,5,3,CA,126,1,BC,1,1,31,0,200.0,0,INTERNET,5.08049605707471,other,0,1,0,7
0,0.9,0.7334695335756165,84,6,50,0.0136488694763729,-1.0994563154196582,AC,291,1632.2547578990154,2068.2865889318364,3133.680611431389,0,6,CA,174,1,BC,1,1,-1,0,500.0,0,INTERNET,2.320385689857388,other,0,1,0,7
0,0.9,0.6920932209740432,95,52,20,0.0242762183380567,-1.0197592433402023,AB,428,7500.871611322429,3677.157102245369,4250.931513096411,12,11,CA,105,1,BC,0,1,3,0,200.0,0,INTERNET,2.1839383623039024,other,1,1,0,5
0,0.8,0.5962995045287214,-1,313,30,0.011573218559581,43.27088286402069,AA,1439,7707.9683000787745,4829.405338896024,6486.4533067557,1665,17,CF,-41,1,BE,0,1,30,1,500.0,0,INTERNET,4.227532626093779,linux,1,1,0,3
1,0.9,0.4403617328270832,-1,139,40,0.0077647715908668,-1.1572832900182572,AC,1141,4140.721587435503,3355.5649865361934,3154.4532135874715,1,11,CA,155,0,BB,0,0,-1,0,500.0,0,INTERNET,4.829839701748899,other,1,1,0,7
0,0.6000000000000001,0.4090649805007232,144,16,20,3.232363545256632,23.34423590269848,AC,962,9794.779600134812,4755.416752437757,5351.643308029793,2,14,CB,18,1,BB,0,1,-1,0,200.0,0,INTERNET,12.91299599880842,other,0,1,0,1
0,0.6000000000000001,0.3738619691040773,10,7,50,0.0142094799399835,-0.8448924988498299,AC,656,5550.465858647845,3405.410697105508,3047.638283277752,10,1,CC,107,1,BC,1,1,28,0,200.0,0,INTERNET,20.76112365278,linux,1,1,0,7
0,0.4,0.2478564004423869,-1,32,40,0.0150580922733285,-1.1056422116551743,AB,2366,9270.715156490742,5786.753011625414,4760.615875963214,29,7,CA,135,1,BC,1,1,1,1,200.0,0,INTERNET,15.754166728398488,other,1,2,0,3
0,0.1,0.6756950963042619,-1,125,50,0.0001142453979464,-1.5640193000699885,AB,904,6906.109115523657,5205.882246045172,4296.54389870358,1,4,CA,238,0,BA,1,1,10,1,1000.0,0,INTERNET,0.9831343364553936,other,0,1,0,5
0,0.1,0.8793644875843181,-1,218,10,0.0084860147117219,52.562057582812365,AA,1839,5933.617400445284,5063.323184269997,5518.048874641318,15,5,CA,224,1,BE,0,1,15,1,1500.0,0,INTERNET,4.476339051061355,other,1,1,0,2
0,0.3,0.5043955752822609,51,22,40,0.0189285011788804,-0.8211064045411276,AB,701,3927.476086906988,2519.287733270477,3076.963552828732,9,1,CA,98,0,BD,1,1,30,1,200.0,0,INTERNET,5.0958975330258,other,1,1,0,7
0,0.8,0.6600726683829795,-1,35,40,0.0085573787675701,-0.4690837399435427,AB,1313,2075.18943392661,3811.021182087664,5113.320382768541,10,14,CA,232,0,BB,1,1,30,0,1000.0,0,INTERNET,1.4351955416539188,windows,0,1,0,3
0,0.1,0.2929656183901367,-1,50,20,0.0260759204122672,-2.7319007746657817,AA,1519,8004.565259388128,7016.709904599585,5565.267190622879,17,12,CD,66,1,BC,1,1,15,0,200.0,0,INTERNET,7.1658193323559285,windows,0,1,0,2
0,0.5,0.7124054067761284,31,22,30,0.0093490532796882,9.659682588776016,AA,1089,7600.580371041257,5242.778030561001,4920.836519183293,51,15,CD,202,1,BC,1,1,1,0,200.0,0,INTERNET,24.098226161612768,windows,0,1,0,3
0,0.3,0.0751224314349199,-1,294,40,0.0209067497320463,34.693292444557464,AA,1669,8046.123472194131,7006.828622872019,6678.738668035268,1122,6,CA,39,0,BE,1,1,6,0,1500.0,0,INTERNET,3.1691827259177723,other,0,1,0,0
0,0.7000000000000001,0.1862404246687398,48,16,10,0.000334704727767,-1.2943578745591922,AA,1264,3497.2236239257963,4321.719425869117,4865.946535204469,2,9,CA,53,0,BC,0,0,1,0,200.0,0,INTERNET,3.1927585643739045,other,0,1,0,4
0,0.9,0.9857808425921216,29,9,30,19.268044645145345,23.27355131156804,AA,1929,8443.40782595005,5294.308075122812,4841.973021917502,12,13,CA,117,1,BC,0,1,21,0,200.0,0,INTERNET,16.1911133477389,windows,1,1,0,3
0,0.6000000000000001,0.6325651504856403,-1,61,50,0.0173367740477754,-1.1943335146330891,AB,914,4989.510436598991,2934.3119162939447,4211.737981412856,13,3,CC,90,1,BB,1,1,15,1,200.0,0,INTERNET,4.605002720380124,other,0,2,0,4
0,0.8,0.2258917571801533,-1,49,40,0.0256068062481391,-1.3174586990421528,AB,648,5199.082508862594,4626.093266143032,4286.05653225092,1998,5,CA,192,1,BC,0,1,15,1,200.0,0,INTERNET,8.30505066112104,macintosh,0,1,0,5
0,0.4,0.2737747874207211,-1,74,50,0.0084284922155787,-0.633212245134771,AB,1362,1498.7509589249664,3261.927701532184,4273.428563428781,40,1,CC,109,1,BB,1,1,28,0,200.0,0,INTERNET,41.942358645988456,linux,1,1,0,6
0,0.5,0.4333944637264826,8,11,30,0.0031577933845944,-1.3544601094861464,AB,2968,10087.764256478056,4745.534622657915,5541.284233597026,2,4,CB,133,1,BB,1,0,6,0,200.0,0,INTERNET,11.037826632119955,linux,1,1,0,1
0,0.9,0.7829163881505949,-1,163,40,0.0017392240248585,-1.188767713012663,AB,1076,2055.151097662887,3440.13350213742,5111.912912472647,835,8,CA,75,0,BB,0,1,31,0,200.0,0,INTERNET,10.307053579057945,other,1,1,0,2
0,0.5,0.5099411569827332,-1,75,20,0.011904987014072,-1.0710074984603248,AC,893,3333.1818316285285,4990.97990136641,5550.465659213268,0,22,CA,118,1,BC,0,1,-1,0,200.0,0,INTERNET,3.2036907872188705,linux,0,1,0,2
